Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Latvia,LVA,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,83.50219,86.48602,88.27469,90.13121,91.61693,92.08882,92.7579,93.64372,..,..
Latvia,LVA,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,97.3804,97.45443,96.73979,96.51725,96.29491,96.35845,96.49604,96.82776,..,..
Latvia,LVA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,958,852,1639,2115,2299,2406,2107,1854,..,..
Latvia,LVA,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,102.19276,99.76601,98.53287,99.41633,100.35784,100.01095,98.0601,99.31181,..,..
Latvia,LVA,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,48.66125,46.91208,44.25289,46.85561,33.90754,40.04135,41.66293,43.50295,..,..
Latvia,LVA,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,105.83813,107.89216,109.04536,112.35459,..,..
Latvia,LVA,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,101.00051,102.0488,98.62429,99.77475,..,..
Least developed countries: UN classification,LDC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.57203996181488,3.24500000476837,3.47949004173279,3.28279995918274,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,98.31053,99.73726,100.6037,100.98452,101.45848,101.06292,101.03867,101.14164,101.08343,..
Least developed countries: UN classification,LDC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.93288,0.9283,0.93381,0.93931,0.94372,0.9536,0.95564,0.95533,0.95467,..
Least developed countries: UN classification,LDC,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,76.9684,77.85486,..,..,79.72205,79.15789,79.11963,78.69473,78.44513,..
Least developed countries: UN classification,LDC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,25265284,24431921,24282124,23811816,23550072,24511235,25145372,25777079,26619834,..
Least developed countries: UN classification,LDC,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,66.30133,67.49464,68.28906,68.71382,69.4242,69.60924,70.02098,71.02377,71.65654,..
Least developed countries: UN classification,LDC,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.61433,1.64639,2.13863,2.43467,..,..,..,..,..,..
Lebanon,LBN,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Lebanon,LBN,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Lending category not classified,LNX,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Lesotho,LSO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,7.42175,6.51166,..
Lesotho,LSO,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,122.06482,119.98828,118.52536,114.90215,114.03786,113.66294,114.69739,117.76331,..,..
Lesotho,LSO,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.95778,0.95065,0.95536,0.96141,0.95713,0.95012,0.95015,0.94929,..,..
Lesotho,LSO,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,28.63041,24.96542,28.34058,27.88159,..,..,..
Lesotho,LSO,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,89.475,89.52064,89.94278,87.38045,88.14449,89.06836,91.07911,93.38934,..,..
Lesotho,LSO,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,33563,33121,32551,29491,28626,23616,16355,7408,..,..
Lesotho,LSO,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,86.99314,85.57065,83.27728,82.98185,82.23049,81.75555,85.62885,..,..,..
Lesotho,LSO,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,2.87876,3.07888,3.72811,..,..,..,4.16707,..
Lesotho,LSO,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,34.60947,34.57376,34.14297,33.77776,..,..,..
Lesotho,LSO,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,83.75017,82.30705,79.92651,80.23461,78.91898,77.74275,74.74068,..,..,..
Liberia,LBR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,1.77712,1.73466,2.2791,..,..,2.76128,2.58412,..
Liberia,LBR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,100.21535,..,..,93.06524,90.20212,89.15522,84.7126,..,..
Liberia,LBR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,0.91209,..,..,0.91573,0.89947,0.99311,0.99089,..,..
Liberia,LBR,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,57.20872,56.71178,66.86406,58.66991,..,..
Liberia,LBR,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,37.33524,..,..,44.40058,..,..
Liberia,LBR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,47513,..,..,159479,..,..
Liberia,LBR,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,66.84978,..,..,60.00973,..,..,60.5954,..,..
Liberia,LBR,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Liberia,LBR,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,32.38715,..,..,..,..
Liberia,LBR,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,51.01957,..,..,..,..
Libya,LBY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,2.55604,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,102.3374,105.40827,105.11425,..,102.25564,104.80349,103.37691,102.86659,..,..
Liechtenstein,LIE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.94228,1.00861,1.02419,..,0.9922,0.98414,0.96183,0.96725,..,..
Liechtenstein,LIE,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,73.0659,69.10995,69.25134,..,68.50365,76.91947,74.78992,76.56676,..,..
Liechtenstein,LIE,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,90.11815,..,..,..,..,..
Liechtenstein,LIE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,15,24,29,..,44,1,6,..,..,..
Liechtenstein,LIE,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,111.05398,100.74257,102.23881,..,92.24806,105.74713,100.25189,90.43928,..,..
Liechtenstein,LIE,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,21.7484,22.46696,19.55556,..,23.31002,16.70282,..,..,..,..
Liechtenstein,LIE,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,101.43885,..,94.82759,99.75845,..,..,..,..
Liechtenstein,LIE,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,95.83333,..,100.25773,101.7094,..,..,..,..
Lithuania,LTU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.29903,5.12027,4.76683,4.61284,4.48818,4.21723,4.00847,..,..,..
Lithuania,LTU,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.82954,100.63497,101.57142,101.66433,101.43568,101.94596,102.75126,103.86016,..,..
Lithuania,LTU,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9886,0.98822,0.9946,0.99827,0.99731,0.99725,0.99733,0.99973,..,..
Lithuania,LTU,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,77.24624,78.17706,79.04399,81.7772,84.83127,86.11251,86.87768,87.59828,..,..
Lithuania,LTU,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,48,99,136,148,72,87,108,247,..,..
Lithuania,LTU,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,99.36398,99.09666,101.10349,101.388,100.75017,100.73502,101.88998,102.00116,..,..
Lithuania,LTU,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,51.09394,52.10449,52.94509,72.25466,58.33986,57.41786,59.00212,63.13311,..,..
Lithuania,LTU,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,105.03107,99.7426,99.88692,100.97418,100.57803,..,..
Lithuania,LTU,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,98.99913,98.48707,98.76448,100.11654,99.27039,..,..
Low & middle income,LMY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.00675010681152,3.93012499809265,4.10118007659912,4.36409997940063,..,..,..,..,..,..
Low & middle income,LMY,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.80292,102.33463,103.33382,104.13888,102.77731,102.52506,104.68205,104.24071,104.37589,..
Low & middle income,LMY,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9723,0.97443,0.97909,0.99807,0.9979,0.99937,1.00924,1.00629,1.00422,..
Low & middle income,LMY,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,86.92192,87.1294,87.28122,87.3024,87.42231,87.19269,87.35857,87.19902,87.26031,..
Low & middle income,LMY,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,60214241,59741441,57846580,56737769,56129388,57670537,57189323,57561300,57810740,..
Low & middle income,LMY,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,87.69969,87.04003,87.98323,88.08449,87.79516,87.41011,87.57806,87.93796,88.60169,..
Low & middle income,LMY,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Low income,LIC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.58575999736786,3.79842495918274,4.05353021621704,3.47464990615845,3.99302005767822,..,..,..,..,..
Low income,LIC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,98.13941,98.75125,99.8146,99.43622,99.72667,98.98475,99.04035,99.1844,99.40416,..
Low income,LIC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.91325,0.91864,0.92244,0.92676,0.92777,0.93673,0.9387,0.93829,0.93786,..
Low income,LIC,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,..,..,..,..,..,78.10684,78.33798,..,..,..
Low income,LIC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,19640307,18864389,18332944,18346641,18228526,18973828,19279831,19978067,20796892,..
Low income,LIC,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,67.32414,67.10401,67.6691,66.35021,66.65383,66.3809,66.43989,66.75148,67.34856,..
Low income,LIC,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Low income,LIC,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.48423004150391,3.83972001075745,3.94276511669159,3.84467005729675,..,..,..,..,..,..
Lower middle income,LMC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,102.43124,103.14268,104.5661,106.46007,105.02065,104.84603,108.50198,107.30552,107.23091,..
Lower middle income,LMC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98815,0.99015,0.99613,1.02855,1.02564,1.02658,1.04186,1.03662,1.03285,..
Lower middle income,LMC,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,85.1884,85.34961,85.4769,85.45898,85.54304,85.29273,85.53292,85.46826,85.53799,..
Lower middle income,LMC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,34082360,34388681,33027462,31972418,31556240,32608097,31625171,31220141,30443802,..
Lower middle income,LMC,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,86.95519,86.68361,88.54582,89.36037,90.53614,90.84463,90.28852,90.1813,90.76579,..
Lower middle income,LMC,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,4.09041,..,4.00789,3.95519,..,..,..,..
Luxembourg,LUX,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,98.08506,97.56597,97.31509,97.11206,97.6524,98.91907,100.63095,101.99621,..,..
Luxembourg,LUX,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01039,1.02052,1.00279,1.00555,1.00258,0.99895,0.99692,0.99446,..,..
Luxembourg,LUX,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,86.84652,86.78732,90.17395,90.88897,90.45973,89.03534,89.22853,88.0057,..,..
Luxembourg,LUX,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,93.74643,93.12443,93.1884,93.35035,93.47321,95.07074,..,..,..,..
Luxembourg,LUX,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,1547,1713,1271,1313,1019,384,87,208,..,..
Luxembourg,LUX,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.28455,84.36893,85.84982,82.23399,79.67519,79.15052,79.07543,80.28714,..,..
Luxembourg,LUX,"Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, both sexes (%)",SE.TER.CMPL.ZS,..,..,9.63581,8.99942,8.50248,8.70231,..,..,..,..
Luxembourg,LUX,"Gross graduation ratio from lower secondary education, both sexes (%)",UIS.GGR.2,..,..,..,105.38895,107.74477,106.36032,108.86038,..,..,..
Luxembourg,LUX,"Gross graduation ratio from primary education, both sexes (%)",SE.PRM.CMPL.ZS,..,..,..,91.03601,89.1879,88.8711,89.29766,..,..,..
"Macao SAR, China",MAC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.6295,2.68519,3.33736,2.04986,2.03206,2.9817,3.08232,2.70008,..,..
"Macao SAR, China",MAC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,93.99891,94.00232,93.66979,94.50169,96.95364,98.52305,100.7958,100.8049,100.06885,..
"Macao SAR, China",MAC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98137,0.98687,0.98233,0.98651,0.99173,0.98414,0.98614,0.98814,0.99346,..
"Macao SAR, China",MAC,"Net enrolment rate, pre-primary, female (%)",SE.PRE.NENR.FE,86.36278,92.93478,92.46131,90.40541,85.54201,87.35502,93.64012,92.96071,93.42133,..
"Macao SAR, China",MAC,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,84.70891,85.41529,86.41172,88.04406,91.62031,94.16858,97.01576,96.92808,96.39243,..
"Macao SAR, China",MAC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,4018,3604,3193,2787,1890,1144,577,655,902,..
"Macao SAR, China",MAC,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,92.4899,93.04262,94.08878,90.11976,93.26971,93.86437,98.21862,100.95143,101.08057,..
